track,surface,rail,post,trainer_win_pct,jockey_win_pct,tj_win,days_since,start_since_layoff,ep,lp,last_track,this_track,win
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,11,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,12,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,13,,,,,,,,,Gulfstream Park,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,10,,,,,,,,,Santa Anita,0
Santa Anita,,,11,,,,,,,,,Santa Anita,0
Santa Anita,,,12,,,,,,,,,Santa Anita,0
Santa Anita,,,13,,,,,,,,,Santa Anita,0
Santa Anita,,,14,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,10,,,,,,,,,Santa Anita,0
Santa Anita,,,11,,,,,,,,,Santa Anita,0
Santa Anita,,,12,,,,,,,,,Santa Anita,0
Santa Anita,,,13,,,,,,,,,Santa Anita,0
Santa Anita,,,14,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,10,,,,,,,,,Santa Anita,0
Santa Anita,,,11,,,,,,,,,Santa Anita,0
Santa Anita,,,12,,,,,,,,,Santa Anita,0
Santa Anita,,,13,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,10,,,,,,,,,Santa Anita,0
Santa Anita,,,11,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,10,,,,,,,,,Santa Anita,0
Santa Anita,,,11,,,,,,,,,Santa Anita,0
Santa Anita,,,12,,,,,,,,,Santa Anita,0
Santa Anita,,,13,,,,,,,,,Santa Anita,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,11,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,9,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,9,,,,,,,,,Laurel Park,0
Laurel Park,,,10,,,,,,,,,Laurel Park,0
Laurel Park,,,11,,,,,,,,,Laurel Park,0
Laurel Park,,,12,,,,,,,,,Laurel Park,0
Laurel Park,,,13,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,9,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,1,,,,,,,,,Laurel Park,0
Laurel Park,,,2,,,,,,,,,Laurel Park,0
Laurel Park,,,3,,,,,,,,,Laurel Park,0
Laurel Park,,,4,,,,,,,,,Laurel Park,0
Laurel Park,,,5,,,,,,,,,Laurel Park,0
Laurel Park,,,6,,,,,,,,,Laurel Park,0
Laurel Park,,,7,,,,,,,,,Laurel Park,0
Laurel Park,,,8,,,,,,,,,Laurel Park,0
Laurel Park,,,9,,,,,,,,,Laurel Park,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,1,,,,,,,,,Santa Anita,0
Santa Anita,,,2,,,,,,,,,Santa Anita,0
Santa Anita,,,3,,,,,,,,,Santa Anita,0
Santa Anita,,,4,,,,,,,,,Santa Anita,0
Santa Anita,,,5,,,,,,,,,Santa Anita,0
Santa Anita,,,6,,,,,,,,,Santa Anita,0
Santa Anita,,,7,,,,,,,,,Santa Anita,0
Santa Anita,,,8,,,,,,,,,Santa Anita,0
Santa Anita,,,9,,,,,,,,,Santa Anita,0
Santa Anita,,,10,,,,,,,,,Santa Anita,0
Santa Anita,,,11,,,,,,,,,Santa Anita,0
Santa Anita,,,12,,,,,,,,,Santa Anita,0
Santa Anita,,,13,,,,,,,,,Santa Anita,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,11,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,12,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,11,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,12,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,10,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,11,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,12,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,9,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,1,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,2,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,3,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,4,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,5,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,6,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,7,,,,,,,,,Gulfstream Park,0
Gulfstream Park,,,8,,,,,,,,,Gulfstream Park,0
